dateP;dateQ;P_mm;Q_ls;year
2024-07-26 15:09:00;2024-07-26 15:09:00;0.0;;2024
2024-07-26 15:14:00;2024-07-26 15:14:00;0.0;;2024
2024-07-26 15:19:00;2024-07-26 15:19:00;0.0;;2024
2024-07-26 15:24:00;2024-07-26 15:24:00;0.0;;2024
2024-07-26 15:29:00;2024-07-26 15:29:00;0.0;;2024
2024-07-26 15:34:00;2024-07-26 15:34:00;0.0;;2024
2024-07-26 15:39:00;2024-07-26 15:39:00;0.0;;2024
2024-07-26 15:44:00;2024-07-26 15:44:00;0.0;;2024
2024-07-26 15:49:00;2024-07-26 15:49:00;0.0;;2024
2024-07-26 15:54:00;2024-07-26 15:54:00;0.0;;2024
2024-07-26 15:59:00;2024-07-26 15:59:00;0.0;;2024
2024-07-26 16:04:00;2024-07-26 16:04:00;0.0;1.5327508818649;2024
2024-07-26 16:09:00;2024-07-26 16:09:00;0.0;;2024
2024-07-26 16:14:00;2024-07-26 16:14:00;0.0;;2024
2024-07-26 16:19:00;2024-07-26 16:19:00;0.0;;2024
2024-07-26 16:24:00;2024-07-26 16:24:00;0.0;;2024
2024-07-26 16:29:00;2024-07-26 16:29:00;0.0;;2024
2024-07-26 16:34:00;2024-07-26 16:34:00;0.0;;2024
2024-07-26 16:39:00;2024-07-26 16:39:00;0.0;;2024
2024-07-26 16:44:00;2024-07-26 16:44:00;0.0;;2024
2024-07-26 16:49:00;2024-07-26 16:49:00;0.0;1.46591318570833;2024
2024-07-26 16:54:00;2024-07-26 16:54:00;0.0;;2024
2024-07-26 16:59:00;2024-07-26 16:59:00;0.0;;2024
2024-07-26 17:04:00;2024-07-26 17:04:00;0.0;1.46591318570833;2024
2024-07-26 17:09:00;2024-07-26 17:09:00;0.0;;2024
2024-07-26 17:14:00;2024-07-26 17:14:00;0.0;;2024
2024-07-26 17:19:00;2024-07-26 17:19:00;0.0;;2024
2024-07-26 17:24:00;2024-07-26 17:24:00;0.0;;2024
2024-07-26 17:29:00;2024-07-26 17:29:00;0.0;;2024
2024-07-26 17:34:00;2024-07-26 17:34:00;0.0;;2024
2024-07-26 17:39:00;2024-07-26 17:39:00;0.0;;2024
2024-07-26 17:44:00;2024-07-26 17:44:00;0.0;;2024
2024-07-26 17:49:00;2024-07-26 17:49:00;0.0;;2024
2024-07-26 17:54:00;2024-07-26 17:54:00;0.0;;2024
2024-07-26 17:59:00;2024-07-26 17:59:00;0.0;;2024
2024-07-26 18:04:00;2024-07-26 18:04:00;0.0;1.5327508818649;2024
2024-07-26 18:09:00;2024-07-26 18:09:00;0.0;;2024
2024-07-26 18:14:00;2024-07-26 18:14:00;0.0;;2024
2024-07-26 18:19:00;2024-07-26 18:19:00;0.0;;2024
2024-07-26 18:24:00;2024-07-26 18:24:00;0.0;;2024
2024-07-26 18:29:00;2024-07-26 18:29:00;0.0;;2024
2024-07-26 18:34:00;2024-07-26 18:34:00;0.0;1.60236960124158;2024
2024-07-26 18:39:00;2024-07-26 18:39:00;0.0;;2024
2024-07-26 18:44:00;2024-07-26 18:44:00;0.0;;2024
2024-07-26 18:49:00;2024-07-26 18:49:00;0.0;;2024
2024-07-26 18:54:00;2024-07-26 18:54:00;0.0;;2024
2024-07-26 18:59:00;2024-07-26 18:59:00;0.0;;2024
2024-07-26 19:04:00;2024-07-26 19:04:00;0.0;1.60236960124158;2024
2024-07-26 19:09:00;2024-07-26 19:09:00;0.0;;2024
2024-07-26 19:14:00;2024-07-26 19:14:00;0.0;;2024
2024-07-26 19:19:00;2024-07-26 19:19:00;0.0;;2024
2024-07-26 19:24:00;2024-07-26 19:24:00;0.0;;2024
2024-07-26 19:29:00;2024-07-26 19:29:00;0.0;;2024
2024-07-26 19:34:00;2024-07-26 19:34:00;0.0;;2024
2024-07-26 19:39:00;2024-07-26 19:39:00;0.0;;2024
2024-07-26 19:44:00;2024-07-26 19:44:00;0.0;;2024
2024-07-26 19:49:00;2024-07-26 19:49:00;0.0;;2024
2024-07-26 19:54:00;2024-07-26 19:54:00;0.0;;2024
2024-07-26 19:59:00;2024-07-26 19:59:00;0.0;;2024
2024-07-26 20:04:00;2024-07-26 20:04:00;0.0;1.6382362153011;2024
2024-07-26 20:09:00;2024-07-26 20:09:00;0.0;;2024
2024-07-26 20:14:00;2024-07-26 20:14:00;0.0;;2024
2024-07-26 20:19:00;2024-07-26 20:19:00;0.0;;2024
2024-07-26 20:24:00;2024-07-26 20:24:00;0.0;;2024
2024-07-26 20:29:00;2024-07-26 20:29:00;0.0;;2024
2024-07-26 20:34:00;2024-07-26 20:34:00;0.0;;2024
2024-07-26 20:39:00;2024-07-26 20:39:00;0.0;;2024
2024-07-26 20:44:00;2024-07-26 20:44:00;0.0;;2024
2024-07-26 20:49:00;2024-07-26 20:49:00;0.0;;2024
2024-07-26 20:54:00;2024-07-26 20:54:00;0.0;;2024
2024-07-26 20:59:00;2024-07-26 20:59:00;0.0;;2024
2024-07-26 21:04:00;2024-07-26 21:04:00;0.0;1.6382362153011;2024
2024-07-26 21:09:00;2024-07-26 21:09:00;0.0;;2024
2024-07-26 21:14:00;2024-07-26 21:14:00;0.0;;2024
2024-07-26 21:19:00;2024-07-26 21:19:00;0.0;;2024
2024-07-26 21:24:00;2024-07-26 21:24:00;0.0;;2024
2024-07-26 21:29:00;2024-07-26 21:29:00;0.0;;2024
2024-07-26 21:34:00;2024-07-26 21:34:00;0.0;;2024
2024-07-26 21:39:00;2024-07-26 21:39:00;0.0;;2024
2024-07-26 21:44:00;2024-07-26 21:44:00;0.0;;2024
2024-07-26 21:49:00;2024-07-26 21:49:00;0.0;;2024
2024-07-26 21:54:00;2024-07-26 21:54:00;0.0;;2024
2024-07-26 21:59:00;2024-07-26 21:59:00;0.0;;2024
2024-07-26 22:04:00;2024-07-26 22:04:00;0.0;1.60236960124158;2024
